id,prediction
876889,0.019153333
876890,0.16356488
876891,0.11300616
876892,0.022649114
876893,0.154038574
876894,0.127912442
876895,0.431878386
876896,0.065623386
876897,0.050747993
876898,0.054808427
876899,0.289442099
876900,0.100247412
876901,0.225040553
876902,0.122915325
876903,0.103602034
876904,0.177354774
876905,0.218318091
876906,0.298926419
876907,0.166259444
876908,0.15411463
876909,0.144260469
876910,0.327245522
876911,0.057228152
876912,0.371291537
876913,0.097749108
876914,0.173670745
876915,0.255052626
876916,0.135359906
876917,0.029053324
876918,0.050908862
876919,0.418077393
876920,0.506123122
876921,0.046522469
876922,0.308575605
876923,0.06337809
876924,0.114266118
876925,0.223169531
876926,0.214178723
876927,0.175638849
876928,0.27188815
876929,0.159471258
876930,0.156169755
876931,0.08591023
876932,0.080062949
876933,0.145940321
876934,0.199624326
876935,0.10771227
876936,0.145028628
876937,0.327616895
876938,0.464046275
876939,0.248301889
876940,0.272508887
876941,0.117365585
876942,0.069087643
876943,0.131962814
876944,0.079854176
876945,0.065817682
876946,0.104722343
876947,0.649282712
876948,0.177031459
876949,0.21620179
876950,0.372804318
876951,0.111720953
876952,0.252670366
876953,0.13116794
876954,0.10667578
876955,0.292080021
876956,0.057120983
876957,0.340097886
876958,0.314047813
876959,0.29204656
876960,0.054193822
876961,0.076670672
876962,0.302505828
876963,0.110263658
876964,0.090790648
876965,0.101615481
876966,0.296070775
876967,0.016061648
876968,0.257119414
876969,0.044080706
876970,0.095405631
876971,0.138554536
876972,0.22143868
876973,0.17535979
876974,0.112417652
876975,0.265143645
876976,0.144914756
876977,0.031288329
876978,0.217442288
876979,0.377417323
876980,0.076817201
876981,0.0673594
876982,0.198159072
876983,0.316365841
876984,0.058034575
876985,0.052752173
876986,0.208346438
876987,0.076284443
876988,0.345304591
876989,0.429910202
876990,0.129895716
876991,0.064699913
876992,0.185012604
876993,0.077196123
876994,0.414513338
876995,0.043221313
876996,0.441054983
876997,0.115195563
876998,0.426886099
876999,0.285204817
877000,0.134230396
877001,0.312705067
877002,0.304364248
877003,0.211186374
877004,0.120329279
877005,0.235991243
877006,0.2153164
877007,0.298815019
877008,0.042766805
877009,0.185867144
877010,0.26486625
877011,0.38018465
877012,0.104780185
877013,0.10647346
877014,0.386997005
877015,0.263174633
877016,0.289030878
877017,0.507641726
877018,0.160077019
877019,0.053377058
877020,0.300931219
877021,0.33476692
877022,0.235077182
877023,0.62592253
877024,0.162479286
877025,0.219134537
877026,0.203396016
877027,0.051357224
877028,0.331085336
877029,0.26776349
877030,0.045815479
877031,0.084165809
877032,0.090422337
877033,0.252188124
877034,0.051926917
877035,0.156553665
877036,0.113637603
877037,0.086867921
877038,0.232496792
877039,0.345605097
877040,0.124270628
877041,0.293982007
877042,0.208692474
877043,0.228774017
877044,0.444089893
877045,0.130015458
877046,0.032708092
877047,0.165154624
877048,0.140734311
877049,0.298848888
877050,0.026273642
877051,0.05017894
877052,0.224512268
877053,0.178273887
877054,0.13754151
877055,0.203657854
877056,0.49279294
877057,0.067588079
877058,0.032745791
877059,0.153324691
877060,0.088341294
877061,0.037478661
877062,0.226637657
877063,0.511868522
877064,0.522744001
877065,0.059640265
877066,0.604777858
877067,0.331120738
877068,0.173468307
877069,0.14501204
877070,0.168299794
877071,0.20331282
877072,0.178789689
877073,0.166489471
877074,0.070967973
877075,0.073321491
877076,0.062636655
877077,0.158448204
877078,0.260846382
877079,0.018125485
877080,0.226361779
877081,0.408166632
877082,0.288646569
877083,0.032905244
877084,0.26780663
877085,0.347752934
877086,0.201794376
877087,0.383757969
877088,0.183257411
877089,0.193761864
877090,0.153890965
877091,0.162847998
877092,0.102382703
877093,0.084665371
877094,0.36752729
877095,0.142669867
877096,0.470442904
877097,0.452524958
877098,0.023976063
877099,0.185235709
877100,0.313919057
877101,0.117071167
877102,0.079129313
877103,0.254985464
877104,0.062686902
877105,0.077922185
877106,0.141648887
877107,0.238300794
877108,0.142874024
877109,0.08700131
877110,0.090105947
877111,0.270661496
877112,0.11818275
877113,0.267969328
877114,0.235840296
877115,0.069506068
877116,0.338104475
877117,0.134871148
877118,0.20123066
877119,0.253208169
877120,0.129412965
877121,0.069748591
877122,0.329972228
877123,0.055646068
877124,0.127878674
877125,0.65431091
877126,0.266656958
877127,0.073345548
877128,0.119702087
877129,0.398267076
877130,0.102111591
877131,0.07913171
877132,0.338685153
877133,0.135488301
877134,0.484189774
877135,0.227232373
877136,0.113137771
877137,0.103351445
877138,0.405272782
877139,0.326669218
877140,0.143748134
877141,0.26256297
877142,0.274981316
877143,0.356408424
877144,0.110120928
877145,0.340617491
877146,0.11103342
877147,0.354853765
877148,0.454957088
877149,0.314277652
877150,0.482408772
877151,0.336561301
877152,0.139926829
877153,0.092984387
877154,0.242970663
877155,0.165628298
877156,0.21320743
877157,0.025710691
877158,0.125009688
877159,0.166643499
877160,0.426668274
877161,0.283867133
877162,0.405584411
877163,0.095812609
877164,0.06111594
877165,0.149928943
877166,0.08414976
877167,0.048301072
877168,0.371672001
877169,0.262212444
877170,0.168794634
877171,0.115298275
877172,0.16366648
877173,0.244895935
877174,0.185823871
877175,0.326439899
877176,0.213461566
877177,0.361830229
877178,0.548587486
877179,0.125774274
877180,0.123954732
877181,0.061014079
877182,0.087570251
877183,0.171663094
877184,0.230848571
877185,0.566971415
877186,0.03562429
877187,0.176140009
877188,0.206726707
877189,0.098137793
877190,0.135752352
877191,0.183677366
877192,0.161630683
877193,0.186951808
877194,0.302002712
877195,0.040371965
877196,0.124254928
877197,0.078917123
877198,0.089575595
877199,0.096966918
877200,0.188256301
877201,0.110930177
877202,0.050925494
877203,0.195140737
877204,0.18473613
877205,0.503250314
877206,0.082110023
877207,0.073010222
877208,0.277428781
877209,0.046955968
877210,0.339942204
877211,0.213901642
877212,0.135626358
877213,0.288999939
877214,0.347102093
877215,0.098860604
877216,0.080149119
877217,0.282267451
877218,0.531523837
877219,0.113176197
877220,0.079400353
877221,0.219168831
877222,0.212087966
877223,0.155319002
877224,0.431526637
877225,0.490824781
877226,0.19430366
877227,0.150154238
877228,0.114917147
877229,0.293127996
877230,0.119314095
877231,0.107301873
877232,0.38866272
877233,0.10297975
877234,0.563729248
877235,0.063538177
877236,0.486077381
877237,0.116298746
877238,0.039175562
877239,0.141566163
877240,0.076011743
877241,0.073476658
877242,0.141802309
877243,0.184953109
877244,0.069979198
877245,0.212652424
877246,0.198025033
877247,0.043606543
877248,0.115613274
877249,0.51546749
877250,0.181012305
877251,0.288015419
877252,0.272376155
877253,0.169935966
877254,0.062119101
877255,0.219101775
877256,0.302078354
877257,0.143720963
877258,0.317976462
877259,0.286690933
877260,0.116840606
877261,0.176098975
877262,0.065381297
877263,0.193301695
877264,0.231834275
877265,0.073519208
877266,0.144623684
877267,0.125357012
877268,0.091944933
877269,0.070893652
877270,0.181682435
877271,0.508040164
877272,0.45223559
877273,0.207294745
877274,0.230115006
877275,0.096485569
877276,0.073051329
877277,0.403672453
877278,0.02943981
877279,0.189572295
877280,0.063605033
877281,0.1226947
877282,0.091352958
877283,0.344737647
877284,0.075565897
877285,0.218517591
877286,0.033203429
877287,0.074425559
877288,0.22509061
877289,0.187259351
877290,0.496494693
877291,0.19744387
877292,0.07662269
877293,0.352210628
877294,0.14838902
877295,0.440065062
877296,0.277608726
877297,0.162278683
877298,0.287813549
877299,0.166924791
877300,0.324174925
877301,0.104318052
877302,0.1528862
877303,0.107240844
877304,0.211794703
877305,0.177541127
877306,0.388885243
877307,0.257071331
877308,0.115174685
877309,0.150642484
877310,0.091992561
877311,0.093589351
877312,0.042635046
877313,0.133041773
877314,0.032473379
877315,0.141132169
877316,0.027976942
877317,0.025176471
877318,0.149325851
877319,0.187957498
877320,0.203398059
877321,0.228671677
877322,0.257484169
877323,0.030029131
877324,0.121265769
877325,0.192389455
877326,0.193030314
877327,0.043773644
877328,0.043219693
877329,0.343491094
877330,0.706882173
877331,0.268036863
877332,0.044627538
877333,0.032135543
877334,0.361299742
877335,0.031562357
877336,0.068345356
877337,0.367443905
877338,0.17380067
877339,0.067655043
877340,0.071630346
877341,0.153422766
877342,0.423410446
877343,0.312163812
877344,0.085034605
877345,0.275130068
877346,0.015823199
877347,0.395761393
877348,0.430256557
877349,0.088537557
877350,0.191929992
877351,0.037585441
877352,0.154157627
877353,0.050763722
877354,0.25730355
877355,0.172391662
877356,0.318713462
877357,0.261366335
877358,0.306366845
877359,0.137613208
877360,0.023732244
877361,0.183711956
877362,0.054056607
877363,0.150354056
877364,0.036584658
877365,0.171748004
877366,0.407683101
877367,0.510486689
877368,0.107837987
877369,0.147046756
877370,0.078841628
877371,0.052526735
877372,0.033329944
877373,0.278569998
877374,0.376258125
877375,0.140226056
877376,0.137910361
877377,0.062924909
877378,0.187674513
877379,0.249825399
877380,0.238712364
877381,0.044991751
877382,0.162635397
877383,0.188892295
877384,0.304377523
877385,0.275713956
877386,0.025405425
877387,0.2019932
877388,0.268844279
877389,0.265049868
877390,0.219336006
877391,0.169705304
877392,0.314887487
877393,0.260500251
877394,0.06097752
877395,0.431523957
877396,0.027410663
877397,0.092832837
877398,0.11202239
877399,0.276705649
877400,0.13817426
877401,0.087116428
877402,0.085565917
877403,0.116621415
877404,0.209880712
877405,0.078421579
877406,0.219601232
877407,0.566136458
877408,0.116338905
877409,0.036639205
877410,0.346603745
877411,0.463509162
877412,0.397994717
877413,0.167293597
877414,0.074839312
877415,0.249707097
877416,0.258717819
877417,0.236261967
877418,0.235257886
877419,0.499515878
877420,0.152007595
877421,0.290820997
877422,0.227221262
877423,0.285077143
877424,0.199239735
877425,0.073430794
877426,0.308566205
877427,0.201375211
877428,0.365021102
877429,0.126314093
877430,0.445918176
877431,0.160886562
877432,0.334742806
877433,0.056313806
877434,0.36176109
877435,0.115315798
877436,0.32639991
877437,0.381492082
877438,0.145561011
877439,0.052189293
877440,0.191274829
877441,0.264085336
877442,0.190754626
877443,0.300892232
877444,0.344804358
877445,0.102966529
877446,0.28999957
877447,0.294365307
877448,0.026097429
877449,0.313769214
877450,0.077313437
877451,0.209224866
877452,0.191340731
877453,0.206881351
877454,0.126471409
877455,0.192757677
877456,0.100621528
877457,0.236695801
877458,0.152188452
877459,0.077291823
877460,0.264948371
877461,0.099033629
877462,0.097632915
877463,0.108286614
877464,0.119345093
877465,0.176063158
877466,0.08871566
877467,0.068708981
877468,0.02136278
877469,0.085083958
877470,0.0872055
877471,0.203655173
877472,0.171249678
877473,0.027036202
877474,0.107290007
877475,0.176729167
877476,0.363199321
877477,0.480680873
877478,0.120508748
877479,0.042610379
877480,0.151927262
877481,0.026121599
877482,0.133405577
877483,0.416882845
877484,0.194193662
877485,0.212752408
877486,0.342420545
877487,0.084212639
877488,0.302075439
877489,0.195905216
877490,0.46051289
877491,0.283961247
877492,0.064791455
877493,0.279332188
877494,0.315994627
877495,0.239446963
877496,0.126733592
877497,0.095446559
877498,0.216104099
877499,0.209312137
877500,0.033297699
877501,0.175812582
877502,0.154337739
877503,0.057459778
877504,0.120459041
877505,0.056829911
877506,0.172435125
877507,0.215445392
877508,0.452070066
877509,0.102012555
877510,0.071064357
877511,0.053710649
877512,0.060197962
877513,0.212616197
877514,0.288034158
877515,0.168936399
877516,0.210329488
877517,0.359892603
877518,0.324582979
877519,0.384188967
877520,0.061542652
877521,0.131858888
877522,0.12996019
877523,0.472587208
877524,0.130198504
877525,0.152793148
877526,0.120246612
877527,0.144350659
877528,0.197691605
877529,0.10155869
877530,0.288594584
877531,0.592226958
877532,0.279502481
877533,0.056115859
877534,0.213309229
877535,0.181945809
877536,0.042204659
877537,0.066716087
877538,0.064960766
877539,0.283158396
877540,0.084791141
877541,0.687490105
877542,0.316227873
877543,0.054497691
877544,0.693914605
877545,0.396068989
877546,0.037749011
877547,0.273252086
877548,0.148897051
877549,0.093553796
877550,0.093292768
877551,0.089920837
877552,0.090378664
877553,0.241419351
877554,0.075002489
877555,0.092975654
877556,0.030437558
877557,0.42101676
877558,0.149571296
877559,0.305102788
877560,0.04243104
877561,0.057161467
877562,0.207022439
877563,0.125314091
877564,0.399024494
877565,0.131486967
877566,0.45546108
877567,0.037402002
877568,0.094825151
877569,0.056230973
877570,0.13106725
877571,0.258923107
877572,0.589459241
877573,0.38540191
877574,0.237728642
877575,0.277291205
877576,0.175663116
877577,0.482450668
877578,0.041053378
877579,0.064205086
877580,0.123167211
877581,0.030740803
877582,0.191406869
877583,0.163523445
877584,0.248282038
877585,0.221653364
877586,0.031446816
877587,0.218842017
877588,0.089094907
877589,0.09828023
877590,0.190775541
877591,0.226181107
877592,0.251784396
877593,0.187439448
877594,0.072884546
877595,0.199532022
877596,0.162896527
877597,0.468286609
877598,0.026211033
877599,0.084274387
877600,0.338003594
877601,0.155909916
877602,0.3753138
877603,0.120917168
877604,0.272365002
877605,0.170104771
877606,0.205335643
877607,0.221099082
877608,0.02905702
877609,0.162899538
877610,0.390264902
877611,0.112446915
877612,0.150868808
877613,0.096059242
877614,0.364621386
877615,0.066118871
877616,0.084837572
877617,0.183914671
877618,0.049004122
877619,0.500024289
877620,0.106871716
877621,0.069401127
877622,0.330651576
877623,0.289628093
877624,0.083419466
877625,0.274103453
877626,0.372536203
877627,0.369224341
877628,0.053243955
877629,0.266025049
877630,0.174628265
877631,0.11723048
877632,0.187031994
877633,0.089989044
877634,0.416152547
877635,0.256851379
877636,0.113599767
877637,0.424580598
877638,0.169055572
877639,0.186422074
877640,0.165596258
877641,0.098049592
877642,0.072434855
877643,0.163184429
877644,0.368215391
877645,0.574463099
877646,0.048429419
877647,0.352762663
877648,0.074926247
877649,0.16884142
877650,0.107455655
877651,0.321066937
877652,0.126427228
877653,0.053529449
877654,0.171105773
877655,0.040230876
877656,0.241987891
877657,0.274752276
877658,0.270877012
877659,0.027360721
877660,0.514881747
877661,0.162711657
877662,0.043550558
877663,0.069352378
877664,0.072008355
877665,0.139251642
877666,0.188487866
877667,0.400320819
877668,0.130474128
877669,0.181416732
877670,0.05005914
877671,0.201394448
877672,0.225099537
877673,0.076951471
877674,0.417803204
877675,0.438233705
877676,0.025535693
877677,0.259627674
877678,0.294585951
877679,0.118058714
877680,0.120996413
877681,0.159283758
877682,0.15180917
877683,0.026341014
877684,0.223496043
877685,0.197596086
877686,0.352084217
877687,0.392468294
877688,0.175552658
877689,0.091376655
877690,0.122637339
877691,0.113909567
877692,0.255706747
877693,0.035398448
877694,0.176762246
877695,0.174798723
877696,0.196244784
877697,0.171855115
877698,0.137354923
877699,0.098149329
877700,0.084802641
877701,0.300496435
877702,0.105083404
877703,0.040242994
877704,0.251543979
877705,0.249807932
877706,0.030256276
877707,0.05427782
877708,0.095720064
877709,0.132716184
877710,0.077448395
877711,0.031451307
877712,0.196289011
877713,0.092793813
877714,0.112667257
877715,0.107616906
877716,0.290599943
877717,0.252115023
877718,0.124368962
877719,0.177882482
877720,0.323960083
877721,0.116367786
877722,0.326031811
877723,0.038516944
877724,0.151843697
877725,0.11633711
877726,0.139031255
877727,0.316621209
877728,0.119537456
877729,0.244953874
877730,0.491022675
877731,0.417622277
877732,0.05699542
877733,0.174294726
877734,0.198571948
877735,0.45529179
877736,0.345131424
877737,0.198526684
877738,0.133226454
877739,0.019598691
877740,0.109089608
877741,0.293922563
877742,0.100193573
877743,0.080404612
877744,0.370619633
877745,0.185833067
877746,0.021989775
877747,0.097389453
877748,0.024129475
877749,0.171106386
877750,0.197891186
877751,0.146539809
877752,0.308070602
877753,0.084431313
877754,0.452155145
877755,0.174515031
877756,0.147718915
877757,0.233317676
877758,0.39841392
877759,0.07594239
877760,0.23183278
877761,0.334883827
877762,0.023689842
877763,0.209836728
877764,0.064277108
877765,0.039920093
877766,0.729804951
877767,0.091925877
877768,0.071556667
877769,0.256955956
877770,0.301276049
877771,0.36963533
877772,0.094541536
877773,0.565387164
877774,0.113796733
877775,0.206852746
877776,0.025229078
877777,0.202841648
877778,0.096825133
877779,0.227456012
877780,0.163161765
877781,0.364948922
877782,0.271944823
877783,0.157807672
877784,0.03971191
877785,0.107233548
877786,0.142818584
877787,0.167116034
877788,0.056515447
877789,0.181123205
877790,0.112344018
877791,0.079512073
877792,0.173790475
877793,0.184240967
877794,0.11357987
877795,0.131662672
877796,0.322233302
877797,0.080888916
877798,0.124499594
877799,0.280772151
877800,0.13943637
877801,0.147319075
877802,0.242909955
877803,0.233537494
877804,0.167038377
877805,0.259698864
877806,0.546407307
877807,0.049801241
877808,0.070280694
877809,0.231107469
877810,0.227809007
877811,0.173209809
877812,0.302021182
877813,0.017481336
877814,0.206616843
877815,0.381745796
877816,0.085950885
877817,0.244774127
877818,0.202773002
877819,0.156958484
877820,0.082845328
877821,0.056558606
877822,0.193974326
877823,0.239043011
877824,0.21119757
877825,0.064073937
877826,0.110052131
877827,0.112634319
877828,0.109757296
877829,0.045383202
877830,0.342295985
877831,0.102851583
877832,0.043061307
877833,0.078885726
877834,0.073239158
877835,0.076564383
877836,0.076337292
877837,0.34557288
877838,0.216777448
877839,0.342640736
877840,0.24308557
877841,0.082002052
877842,0.065824949
877843,0.077193207
877844,0.196340268
877845,0.398997947
877846,0.296809113
877847,0.43599548
877848,0.144944049
877849,0.244783441
877850,0.227566902
877851,0.200367897
877852,0.301681052
877853,0.172309624
877854,0.077181665
877855,0.144938408
877856,0.170554498
877857,0.069829663
877858,0.365282649
877859,0.342888799
877860,0.110996754
877861,0.075786357
877862,0.218087434
877863,0.399697491
877864,0.343236772
877865,0.054141357
877866,0.10242884
877867,0.096181943
877868,0.137975541
877869,0.225197828
877870,0.116206304
877871,0.164073055
877872,0.381715211
877873,0.163861306
877874,0.143956769
877875,0.143638956
877876,0.016181034
877877,0.187195869
877878,0.304709415
877879,0.142058993
877880,0.163429871
877881,0.163456913
877882,0.184442221
877883,0.550723997
877884,0.189890676
877885,0.149349611
877886,0.333077716
877887,0.122221463
877888,0.387709181
877889,0.210573183
877890,0.121106305
877891,0.2345464
877892,0.485299083
877893,0.181947955
877894,0.242662475
877895,0.15359614
877896,0.058598459
877897,0.326186618
877898,0.100515701
877899,0.34527149
877900,0.182504987
877901,0.15289897
877902,0.187842867
877903,0.187431875
877904,0.137783201
877905,0.036393748
877906,0.109763486
877907,0.253965171
877908,0.216272662
877909,0.333284813
877910,0.566349361
877911,0.234777847
877912,0.05983409
877913,0.233552321
877914,0.134266485
877915,0.127483686
877916,0.299685131
877917,0.16877404
877918,0.143085645
877919,0.052294798
877920,0.036524932
877921,0.110544853
877922,0.127035415
877923,0.09860022
877924,0.280328139
877925,0.206366821
877926,0.089067521
877927,0.173980717
877928,0.294964385
877929,0.250376268
877930,0.123393864
877931,0.30990548
877932,0.217856089
877933,0.25212118
877934,0.028177933
877935,0.122875198
877936,0.090021321
877937,0.313180725
877938,0.15020483
877939,0.213531934
877940,0.180271624
877941,0.103383675
877942,0.283827194
877943,0.36190024
877944,0.041033999
877945,0.261313909
877946,0.377718996
877947,0.065956778
877948,0.087742444
877949,0.108146043
877950,0.484227583
877951,0.133197495
877952,0.193672477
877953,0.23091306
877954,0.181888597
877955,0.179616974
877956,0.450693165
877957,0.317727316
877958,0.249687934
877959,0.253955214
877960,0.167715693
877961,0.086491033
877962,0.192717
877963,0.179018115
877964,0.033850277
877965,0.129907339
877966,0.034660665
877967,0.186646103
877968,0.413728407
877969,0.207145695
877970,0.15002471
877971,0.045521151
877972,0.192290798
877973,0.08975283
877974,0.081912492
877975,0.376507564
877976,0.208623089
877977,0.223933491
877978,0.093262374
877979,0.153554324
877980,0.107761007
877981,0.461785674
877982,0.086334417
877983,0.167142812
877984,0.263817236
877985,0.453658535
877986,0.376207758
877987,0.267790476
877988,0.204575674
877989,0.356111392
877990,0.281048969
877991,0.188518514
877992,0.307703284
877993,0.204600604
877994,0.044761168
877995,0.212306881
877996,0.177774999
877997,0.468778691
877998,0.219039778
877999,0.134344932
878000,0.120004445
878001,0.259747635
878002,0.168083583
878003,0.190471631
878004,0.200424059
878005,0.148523723
878006,0.296251016
878007,0.088063863
878008,0.085556443
878009,0.169299156
878010,0.166752199
878011,0.19922585
878012,0.348942521
878013,0.09985812
878014,0.321841284
878015,0.309544131
878016,0.083968208
878017,0.215375593
878018,0.184293437
878019,0.220001971
878020,0.169165213
878021,0.10350173
878022,0.299998664
878023,0.215987543
878024,0.127508777
878025,0.14689607
878026,0.039762152
878027,0.416142133
878028,0.248724484
878029,0.478558134
878030,0.096656405
878031,0.135800289
878032,0.210476834
878033,0.076843383
878034,0.158853532
878035,0.02645376
878036,0.220879156
878037,0.167389976
878038,0.20056571
878039,0.046087762
878040,0.061459012
878041,0.334254418
878042,0.191648785
878043,0.161988384
878044,0.119685684
878045,0.0478593
878046,0.107156461
878047,0.16357306
878048,0.339265117
878049,0.299452606
878050,0.391685768
878051,0.343034341
878052,0.245531977
878053,0.154320955
878054,0.252869124
878055,0.276480052
878056,0.048580893
878057,0.089570434
878058,0.121951476
878059,0.056898384
878060,0.270297052
878061,0.404773674
878062,0.160476345
878063,0.182504207
878064,0.622859207
878065,0.046440899
878066,0.111786155
878067,0.046338564
878068,0.165386299
878069,0.295604439
878070,0.216610171
878071,0.116142897
878072,0.452040346
878073,0.215653201
878074,0.24339147
878075,0.52987504
878076,0.158113126
878077,0.15780584
878078,0.240607751
878079,0.128466786
878080,0.206399577
878081,0.268239959
878082,0.150683585
878083,0.07045625
878084,0.148121249
878085,0.151600898
878086,0.048297317
878087,0.131487957
878088,0.176986831
878089,0.42353473
878090,0.012130332
878091,0.188419723
878092,0.149395205
878093,0.18287307
878094,0.186772211
878095,0.121719757
878096,0.171744099
878097,0.317235317
878098,0.18857661
878099,0.229833889
878100,0.173763819
878101,0.071717993
878102,0.082784688
878103,0.12501484
878104,0.222438688
878105,0.285472063
878106,0.108737687
878107,0.162169624
878108,0.100884632
878109,0.305826725
878110,0.237151988
878111,0.522383258
878112,0.115241118
878113,0.279315412
878114,0.223538639
878115,0.673611955
878116,0.515263805
878117,0.111951841
878118,0.408254644
878119,0.329457899
878120,0.15401915
878121,0.086466891
878122,0.087857018
878123,0.09529161
878124,0.215760579
878125,0.043982387
878126,0.242886329
878127,0.142310916
878128,0.320466531
878129,0.226745558
878130,0.039575372
878131,0.186150518
878132,0.143169081
878133,0.065616705
878134,0.25940729
878135,0.633603775
878136,0.238401465
878137,0.184633586
878138,0.026852121
878139,0.222043748
878140,0.369807332
878141,0.12592437
878142,0.144127653
878143,0.4195257
878144,0.193890124
878145,0.290165928
878146,0.600629271
878147,0.051440131
878148,0.241924532
878149,0.154499087
878150,0.158676561
878151,0.118524387
878152,0.398324258
878153,0.125368852
878154,0.101035564
878155,0.310034758
878156,0.285029125
878157,0.277454982
878158,0.022143373
878159,0.164734847
878160,0.075455554
878161,0.454587279
878162,0.180801513
878163,0.214868403
878164,0.021865874
878165,0.438191849
878166,0.135445376
878167,0.260734218
878168,0.082906221
878169,0.046496657
878170,0.101584612
878171,0.41055272
878172,0.615508491
878173,0.09040985
878174,0.488606266
878175,0.118024462
878176,0.356202538
878177,0.113444086
878178,0.197221293
878179,0.293834229
878180,0.029478524
878181,0.145658851
878182,0.060243455
878183,0.474307516
878184,0.275928617
878185,0.08332661
878186,0.095120254
878187,0.067681828
878188,0.13758772
878189,0.382958245
878190,0.180036308
878191,0.103003437
878192,0.35287277
878193,0.015654496
878194,0.078329451
878195,0.247934256
878196,0.021625686
878197,0.169812449
878198,0.460925842
878199,0.344158881
878200,0.097139507
878201,0.121930999
878202,0.113724102
878203,0.247258665
878204,0.135144976
878205,0.164770712
878206,0.132912488
878207,0.067226266
878208,0.09470577
878209,0.182138845
878210,0.335386318
878211,0.029257396
878212,0.193159123
878213,0.174643222
878214,0.244493616
878215,0.15761541
878216,0.099453149
878217,0.387716562
878218,0.023560434
878219,0.139982794
878220,0.228696207
878221,0.132688057
878222,0.090253166
878223,0.036533426
878224,0.34482426
878225,0.176990215
878226,0.324214973
878227,0.202868544
878228,0.160192515
878229,0.296133322
878230,0.445705662
878231,0.099625996
878232,0.149049904
878233,0.27639029
878234,0.144977788
878235,0.175830906
878236,0.048339362
878237,0.308566828
878238,0.434120524
878239,0.283899572
878240,0.100509138
878241,0.207485615
878242,0.085158223
878243,0.120754149
878244,0.1026304
878245,0.513773564
878246,0.092643243
878247,0.250921191
878248,0.20009087
878249,0.085029863
878250,0.049334781
878251,0.266972901
878252,0.054320583
878253,0.048812511
878254,0.214444793
878255,0.369752924
878256,0.314572605
878257,0.17154357
878258,0.104238097
878259,0.228884141
878260,0.036677953
878261,0.160678178
878262,0.016486888
878263,0.170860739
878264,0.162722919
878265,0.287182137
878266,0.110307556
878267,0.072956901
878268,0.049877357
878269,0.214910191
878270,0.104667706
878271,0.084703525
878272,0.153813677
878273,0.117561471
878274,0.135007919
878275,0.038363909
878276,0.217264628
878277,0.202379368
878278,0.110333009
878279,0.281515303
878280,0.144135204
878281,0.183990851
878282,0.252218902
878283,0.126651306
878284,0.270286795
878285,0.351747568
878286,0.062430676
878287,0.072951777
878288,0.218336289
878289,0.299859379
878290,0.11756664
878291,0.175400018
878292,0.068982556
878293,0.11474133
878294,0.050722136
878295,0.074366668
878296,0.14330921
878297,0.292216664
878298,0.136014129
878299,0.189836222
878300,0.090030851
878301,0.308087086
878302,0.126048574
878303,0.036501829
878304,0.103809653
878305,0.227052262
878306,0.200442836
878307,0.06512697
878308,0.196724524
878309,0.222325441
878310,0.315437137
878311,0.026204548
878312,0.575664215
878313,0.108098455
878314,0.284467091
878315,0.173241398
878316,0.083647474
878317,0.412216589
878318,0.186480204
878319,0.154258359
878320,0.165192482
878321,0.047344511
878322,0.220481081
878323,0.179900117
878324,0.541098394
878325,0.107704364
878326,0.085586326
878327,0.101053574
878328,0.172027179
878329,0.12914608
878330,0.140847535
878331,0.069213906
878332,0.3469946
878333,0.153756194
878334,0.384055246
878335,0.417703011
878336,0.238424294
878337,0.237732332
878338,0.03740321
878339,0.25094784
878340,0.063672935
878341,0.108268343
878342,0.050207755
878343,0.455315644
878344,0.073233933
878345,0.123175227
878346,0.189766275
878347,0.051805267
878348,0.321423847
878349,0.159678811
878350,0.239891887
878351,0.52016183
878352,0.335307339
878353,0.284223436
878354,0.231284531
878355,0.096400045
878356,0.045580641
878357,0.277497273
878358,0.199979599
878359,0.151381891
878360,0.287544719
878361,0.03276456
878362,0.266238149
878363,0.052473999
878364,0.271947461
878365,0.086531336
878366,0.182071671
878367,0.192890089
878368,0.095433948
878369,0.092837954
878370,0.268857332
878371,0.18674141
878372,0.199553761
878373,0.084377996
878374,0.145488383
878375,0.205467961
878376,0.06368117
878377,0.107103635
878378,0.132525575
878379,0.14202291
878380,0.222522529
878381,0.167855651
878382,0.248980773
878383,0.120370705
878384,0.305537971
878385,0.294842795
878386,0.088622462
878387,0.123528514
878388,0.065232468
878389,0.220123633
878390,0.038189492
878391,0.154139224
878392,0.342724504
878393,0.639733196
878394,0.173516394
878395,0.254137979
878396,0.282555602
878397,0.37824641
878398,0.583307372
878399,0.167292884
878400,0.203627967
878401,0.435173171
878402,0.135903572
878403,0.469823183
878404,0.256351063
878405,0.112462793
878406,0.325266191
878407,0.084976923
878408,0.087949768
878409,0.084150499
878410,0.156075687
878411,0.192730413
878412,0.310328093
878413,0.419852718
878414,0.11497045
878415,0.383775943
878416,0.068609801
878417,0.074304567
878418,0.027284101
878419,0.184970078
878420,0.106908921
878421,0.190776228
878422,0.31531816
878423,0.092978321
878424,0.1059653
878425,0.12565861
878426,0.206967521
878427,0.075610771
878428,0.22132198
878429,0.31542166
878430,0.091541119
878431,0.128120548
878432,0.067257212
878433,0.275340997
878434,0.035142437
878435,0.284598639
878436,0.087518698
878437,0.122306068
878438,0.566288854
878439,0.037478416
878440,0.18764071
878441,0.168348545
878442,0.037629615
878443,0.334398832
